Date,Time,Global_active_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Sub_metering_4,Season,Anomaly_flag
04-01-2024,06:30,1.92,229.8,8.35,672.0,576.0,480.0,192.0,winter,0
04-01-2024,06:45,1.9,228.0,8.31,663.0,568.0,474.0,190.0,winter,0
04-01-2024,07:00,2.41,234.2,10.29,844.0,723.0,602.0,241.0,winter,0
04-01-2024,07:15,0.38,227.8,10.01,135.0,115.0,96.0,38.0,winter,1
04-01-2024,07:30,2.85,226.6,12.55,996.0,854.0,711.0,284.0,winter,0
04-01-2024,07:45,2.18,229.0,9.52,763.0,654.0,545.0,218.0,winter,0
04-01-2024,08:00,2.31,225.3,10.24,807.0,692.0,577.0,231.0,winter,0
04-01-2024,08:15,2.15,226.2,9.51,753.0,646.0,538.0,215.0,winter,0
04-01-2024,08:30,2.73,228.0,11.96,954.0,818.0,682.0,273.0,winter,0
04-01-2024,08:45,2.05,230.6,8.89,718.0,615.0,513.0,205.0,winter,0
04-01-2024,09:00,1.74,232.2,7.49,609.0,522.0,435.0,174.0,winter,0
04-01-2024,09:15,1.23,228.8,5.35,429.0,368.0,306.0,122.0,winter,0
04-01-2024,09:30,1.65,230.2,7.18,579.0,496.0,413.0,165.0,winter,0
04-01-2024,09:45,1.79,228.4,7.84,626.0,537.0,448.0,179.0,winter,0
04-01-2024,10:00,1.72,232.2,7.41,602.0,516.0,430.0,172.0,winter,0
04-01-2024,10:15,1.86,228.3,8.15,651.0,558.0,465.0,186.0,winter,0
04-01-2024,10:30,1.48,227.3,6.51,518.0,444.0,370.0,148.0,winter,0
04-01-2024,10:45,1.29,230.5,5.61,453.0,388.0,324.0,129.0,winter,0
04-01-2024,11:00,1.8,231.3,7.79,630.0,540.0,450.0,180.0,winter,0
04-01-2024,11:15,1.45,230.7,6.27,506.0,434.0,362.0,145.0,winter,0
04-01-2024,11:30,1.57,231.0,6.78,548.0,470.0,392.0,157.0,winter,0
04-01-2024,11:45,1.41,231.7,6.06,492.0,422.0,351.0,140.0,winter,0
04-01-2024,12:00,1.77,229.8,7.71,620.0,531.0,443.0,177.0,winter,0
04-01-2024,12:15,1.49,230.2,6.47,522.0,447.0,372.0,149.0,winter,0
04-01-2024,12:30,1.47,229.7,6.4,514.0,441.0,367.0,147.0,winter,0
04-01-2024,12:45,1.85,228.0,8.1,646.0,554.0,462.0,185.0,winter,0
04-01-2024,13:00,1.66,227.6,7.29,581.0,498.0,415.0,166.0,winter,0
04-01-2024,13:15,1.7,228.1,7.44,594.0,509.0,424.0,170.0,winter,0
04-01-2024,13:30,0.54,229.9,9.41,187.0,161.0,134.0,54.0,winter,1
04-01-2024,13:45,0.42,231.1,7.36,148.0,127.0,105.0,42.0,winter,1
04-01-2024,14:00,1.78,228.3,7.79,622.0,533.0,444.0,178.0,winter,0
04-01-2024,14:15,1.86,230.1,8.07,650.0,557.0,464.0,186.0,winter,0
04-01-2024,14:30,2.06,230.1,8.95,721.0,618.0,515.0,206.0,winter,0
04-01-2024,14:45,1.69,228.9,7.38,591.0,507.0,422.0,169.0,winter,0
04-01-2024,15:00,1.77,229.9,7.69,619.0,530.0,442.0,177.0,winter,0
04-01-2024,15:15,1.74,232.4,7.5,610.0,523.0,436.0,174.0,winter,0
04-01-2024,15:30,1.61,231.1,6.98,565.0,484.0,403.0,161.0,winter,0
04-01-2024,15:45,1.98,230.8,8.56,692.0,593.0,494.0,198.0,winter,0
04-01-2024,16:00,1.57,231.9,6.78,550.0,472.0,393.0,157.0,winter,0
04-01-2024,16:15,1.38,229.9,6.01,484.0,415.0,346.0,138.0,winter,0
04-01-2024,16:30,1.44,229.2,6.27,503.0,431.0,360.0,144.0,winter,0
04-01-2024,16:45,1.48,229.1,6.44,516.0,442.0,369.0,148.0,winter,0
04-01-2024,17:00,1.55,227.3,6.84,544.0,466.0,388.0,155.0,winter,0
04-01-2024,17:15,1.75,229.6,7.64,614.0,526.0,438.0,175.0,winter,0
04-01-2024,17:30,1.97,232.7,8.46,689.0,591.0,492.0,197.0,winter,0
04-01-2024,17:45,1.72,228.8,7.5,601.0,515.0,429.0,172.0,winter,0
04-01-2024,18:00,2.06,233.7,8.82,721.0,618.0,515.0,206.0,winter,0
04-01-2024,18:15,2.67,232.1,11.52,936.0,802.0,668.0,267.0,winter,0
04-01-2024,18:30,3.07,229.0,13.4,1073.0,920.0,767.0,307.0,winter,0
04-01-2024,18:45,2.54,234.4,10.86,891.0,764.0,636.0,254.0,winter,0
04-01-2024,19:00,2.58,226.5,11.38,902.0,773.0,644.0,258.0,winter,0
04-01-2024,19:15,2.21,227.6,9.7,773.0,662.0,552.0,221.0,winter,0
04-01-2024,19:30,3.09,228.4,13.52,1081.0,926.0,772.0,309.0,winter,0
04-01-2024,19:45,2.33,229.7,10.14,816.0,699.0,582.0,233.0,winter,0
04-01-2024,20:00,2.14,228.3,9.39,750.0,643.0,536.0,214.0,winter,0
04-01-2024,20:15,2.37,230.4,10.29,830.0,711.0,593.0,237.0,winter,0
04-01-2024,20:30,2.21,228.6,9.67,774.0,663.0,553.0,221.0,winter,0
04-01-2024,20:45,2.44,230.2,10.61,855.0,733.0,611.0,244.0,winter,0
04-01-2024,21:00,2.59,230.6,11.21,905.0,776.0,646.0,259.0,winter,0
04-01-2024,21:15,3.02,229.2,13.19,1058.0,907.0,756.0,302.0,winter,0
04-01-2024,21:30,2.19,228.7,9.56,765.0,656.0,546.0,218.0,winter,0
04-01-2024,21:45,2.53,233.5,10.85,886.0,760.0,633.0,253.0,winter,0
04-01-2024,22:00,1.07,229.9,4.64,373.0,320.0,266.0,107.0,winter,0
04-01-2024,22:15,0.95,234.1,4.08,334.0,286.0,239.0,96.0,winter,0
04-01-2024,22:30,0.15,235.9,3.9,54.0,46.0,38.0,15.0,winter,1
04-01-2024,22:45,1.13,231.5,4.89,396.0,340.0,283.0,113.0,winter,0
04-01-2024,23:00,0.94,229.3,4.12,331.0,284.0,236.0,94.0,winter,0
04-01-2024,23:15,0.96,229.8,4.18,336.0,288.0,240.0,96.0,winter,0
04-01-2024,23:30,0.98,233.4,4.2,343.0,294.0,245.0,98.0,winter,0
04-01-2024,23:45,1.01,225.7,4.48,354.0,304.0,253.0,101.0,winter,0
05-01-2024,00:00,0.88,231.5,3.81,309.0,265.0,220.0,88.0,winter,0
05-01-2024,00:15,1.09,230.7,4.72,381.0,326.0,272.0,109.0,winter,0
05-01-2024,00:30,0.95,227.1,4.2,334.0,286.0,239.0,96.0,winter,0
05-01-2024,00:45,1.01,230.6,4.37,353.0,302.0,252.0,101.0,winter,0
05-01-2024,01:00,1.11,231.5,4.79,388.0,333.0,277.0,111.0,winter,0
05-01-2024,01:15,1.1,230.5,4.78,385.0,330.0,275.0,110.0,winter,0
05-01-2024,01:30,1.13,231.0,4.88,394.0,338.0,282.0,113.0,winter,0
05-01-2024,01:45,0.88,228.2,3.85,307.0,263.0,220.0,88.0,winter,0
05-01-2024,02:00,0.93,228.0,4.06,324.0,278.0,232.0,93.0,winter,0
05-01-2024,02:15,0.87,227.1,3.84,305.0,261.0,218.0,87.0,winter,0
05-01-2024,02:30,1.03,232.0,4.46,362.0,310.0,259.0,104.0,winter,0
05-01-2024,02:45,0.15,230.4,3.92,54.0,46.0,38.0,15.0,winter,1
05-01-2024,03:00,0.93,232.9,4.0,326.0,280.0,233.0,93.0,winter,0
05-01-2024,03:15,0.98,227.8,4.3,343.0,294.0,245.0,98.0,winter,0
05-01-2024,03:30,0.98,232.9,4.19,342.0,293.0,244.0,98.0,winter,0
05-01-2024,03:45,1.06,227.7,4.68,373.0,320.0,266.0,106.0,winter,0
05-01-2024,04:00,0.93,233.6,3.96,324.0,278.0,232.0,93.0,winter,0
05-01-2024,04:15,0.85,233.8,3.65,299.0,256.0,213.0,85.0,winter,0
05-01-2024,04:30,0.96,227.8,4.23,337.0,289.0,241.0,96.0,winter,0
05-01-2024,04:45,1.22,229.9,5.3,427.0,366.0,305.0,122.0,winter,0
05-01-2024,05:00,0.97,228.7,4.24,339.0,291.0,242.0,97.0,winter,0
05-01-2024,05:15,0.77,227.9,3.38,270.0,231.0,193.0,77.0,winter,0
05-01-2024,05:30,3.03,231.9,4.07,1060.0,908.0,757.0,303.0,winter,1
05-01-2024,05:45,0.78,230.6,3.36,272.0,233.0,194.0,78.0,winter,0
05-01-2024,06:00,1.69,227.6,7.41,590.0,506.0,422.0,169.0,winter,0
05-01-2024,06:15,1.94,230.5,8.42,679.0,582.0,485.0,194.0,winter,0
05-01-2024,06:30,2.36,225.4,10.45,825.0,707.0,589.0,236.0,winter,0
05-01-2024,06:45,2.25,230.8,9.75,788.0,675.0,563.0,225.0,winter,0
05-01-2024,07:00,2.27,228.3,9.95,795.0,681.0,568.0,227.0,winter,0
05-01-2024,07:15,2.29,229.9,9.95,800.0,686.0,572.0,229.0,winter,0
05-01-2024,07:30,1.96,228.2,8.6,687.0,589.0,491.0,196.0,winter,0
05-01-2024,07:45,2.35,224.8,10.47,824.0,706.0,588.0,235.0,winter,0
05-01-2024,08:00,2.38,230.7,10.31,832.0,713.0,594.0,238.0,winter,0
05-01-2024,08:15,6.17,226.9,9.47,2160.0,1851.0,1543.0,617.0,winter,1
05-01-2024,08:30,2.26,230.0,9.81,790.0,677.0,564.0,226.0,winter,0
05-01-2024,08:45,2.18,228.6,9.55,764.0,655.0,546.0,218.0,winter,0
05-01-2024,09:00,1.29,230.9,5.57,450.0,386.0,322.0,129.0,winter,0
05-01-2024,09:15,1.83,227.5,8.04,640.0,549.0,458.0,183.0,winter,0
05-01-2024,09:30,1.5,233.5,6.43,525.0,450.0,375.0,150.0,winter,0
05-01-2024,09:45,1.72,231.4,7.44,602.0,516.0,430.0,172.0,winter,0
05-01-2024,10:00,1.74,230.5,7.54,609.0,522.0,435.0,174.0,winter,0
05-01-2024,10:15,1.84,231.1,7.96,644.0,552.0,460.0,184.0,winter,0
05-01-2024,10:30,5.96,227.4,7.76,2087.0,1789.0,1491.0,596.0,winter,1
05-01-2024,10:45,1.7,230.8,7.37,596.0,511.0,426.0,170.0,winter,0
05-01-2024,11:00,1.66,227.3,7.32,582.0,499.0,416.0,166.0,winter,0
05-01-2024,11:15,1.43,227.1,6.28,499.0,428.0,356.0,143.0,winter,0
05-01-2024,11:30,1.2,231.2,5.2,420.0,360.0,300.0,120.0,winter,0
05-01-2024,11:45,1.22,227.2,5.35,426.0,365.0,304.0,122.0,winter,0
05-01-2024,12:00,4.31,230.9,7.34,1509.0,1294.0,1078.0,431.0,winter,1
05-01-2024,12:15,1.51,229.9,6.57,529.0,453.0,378.0,151.0,winter,0
05-01-2024,12:30,1.7,233.3,7.3,596.0,511.0,426.0,170.0,winter,0
05-01-2024,12:45,1.62,230.7,7.02,567.0,486.0,405.0,162.0,winter,0
05-01-2024,13:00,6.53,231.3,7.72,2284.0,1958.0,1631.0,653.0,winter,1
05-01-2024,13:15,1.53,230.4,6.66,537.0,460.0,384.0,153.0,winter,0
05-01-2024,13:30,1.55,230.2,6.73,542.0,464.0,387.0,155.0,winter,0
05-01-2024,13:45,1.81,232.1,7.79,632.0,542.0,452.0,181.0,winter,0
05-01-2024,14:00,1.9,228.8,8.29,664.0,569.0,474.0,190.0,winter,0
05-01-2024,14:15,1.39,231.3,6.01,487.0,417.0,348.0,139.0,winter,0
05-01-2024,14:30,1.75,233.1,7.52,613.0,526.0,438.0,175.0,winter,0
05-01-2024,14:45,1.81,231.2,7.84,635.0,544.0,453.0,181.0,winter,0
05-01-2024,15:00,1.85,228.2,8.1,647.0,554.0,462.0,185.0,winter,0
05-01-2024,15:15,1.98,232.2,8.51,691.0,592.0,494.0,198.0,winter,0
05-01-2024,15:30,1.7,228.6,7.45,596.0,511.0,426.0,170.0,winter,0
05-01-2024,15:45,1.38,230.7,5.98,483.0,414.0,345.0,138.0,winter,0
05-01-2024,16:00,2.22,225.0,9.85,776.0,665.0,554.0,222.0,winter,0
05-01-2024,16:15,1.52,230.3,6.62,533.0,457.0,381.0,152.0,winter,0
05-01-2024,16:30,1.55,227.6,6.82,544.0,466.0,388.0,155.0,winter,0
05-01-2024,16:45,1.91,232.4,8.21,668.0,573.0,477.0,191.0,winter,0
05-01-2024,17:00,1.66,226.9,7.32,582.0,499.0,416.0,166.0,winter,0
05-01-2024,17:15,1.7,233.9,7.29,596.0,511.0,426.0,170.0,winter,0
05-01-2024,17:30,5.49,230.0,7.02,1920.0,1646.0,1372.0,549.0,winter,1
05-01-2024,17:45,1.68,233.6,7.2,589.0,505.0,421.0,168.0,winter,0
05-01-2024,18:00,2.63,228.2,11.51,919.0,788.0,657.0,263.0,winter,0
05-01-2024,18:15,1.86,227.5,8.18,651.0,558.0,465.0,186.0,winter,0
05-01-2024,18:30,2.35,229.9,10.23,823.0,706.0,588.0,235.0,winter,0
05-01-2024,18:45,2.1,223.6,9.39,735.0,630.0,525.0,210.0,winter,0
05-01-2024,19:00,1.86,230.1,8.1,653.0,560.0,466.0,186.0,winter,0
05-01-2024,19:15,2.62,229.9,11.41,918.0,787.0,656.0,262.0,winter,0
05-01-2024,19:30,2.91,228.6,12.73,1019.0,873.0,728.0,291.0,winter,0
05-01-2024,19:45,2.59,230.3,11.24,905.0,776.0,647.0,259.0,winter,0
05-01-2024,20:00,2.83,228.7,12.39,992.0,850.0,708.0,283.0,winter,0
05-01-2024,20:15,2.43,229.7,10.58,850.0,729.0,608.0,243.0,winter,0
05-01-2024,20:30,1.95,229.7,8.49,682.0,585.0,488.0,195.0,winter,0
05-01-2024,20:45,2.46,230.9,10.63,859.0,736.0,614.0,246.0,winter,0
05-01-2024,21:00,2.43,230.9,10.54,852.0,730.0,608.0,243.0,winter,0
05-01-2024,21:15,2.31,232.9,9.91,808.0,692.0,577.0,231.0,winter,0
05-01-2024,21:30,6.23,229.5,10.58,2182.0,1870.0,1558.0,623.0,winter,1
05-01-2024,21:45,2.16,231.7,9.32,756.0,648.0,540.0,216.0,winter,0
05-01-2024,22:00,1.09,229.2,4.74,380.0,326.0,272.0,109.0,winter,0
05-01-2024,22:15,0.14,233.7,4.46,47.0,41.0,34.0,14.0,winter,1
05-01-2024,22:30,1.04,228.2,4.57,365.0,313.0,261.0,104.0,winter,0
05-01-2024,22:45,1.01,228.6,4.44,355.0,304.0,254.0,102.0,winter,0
05-01-2024,23:00,1.08,229.0,4.72,379.0,325.0,270.0,108.0,winter,0
05-01-2024,23:15,0.9,233.5,3.84,314.0,269.0,224.0,90.0,winter,0
05-01-2024,23:30,3.49,232.2,3.98,1223.0,1049.0,874.0,350.0,winter,1
05-01-2024,23:45,0.11,232.0,4.01,39.0,33.0,28.0,11.0,winter,1
06-01-2024,00:00,0.78,233.3,3.35,273.0,234.0,195.0,78.0,winter,0
06-01-2024,00:15,0.83,235.0,3.54,292.0,250.0,208.0,83.0,winter,0
06-01-2024,00:30,0.92,227.5,4.06,323.0,277.0,231.0,92.0,winter,0
06-01-2024,00:45,0.8,229.7,3.49,281.0,241.0,200.0,80.0,winter,0
06-01-2024,01:00,0.83,227.9,3.64,290.0,249.0,207.0,83.0,winter,0
06-01-2024,01:15,0.68,229.7,2.97,238.0,204.0,170.0,68.0,winter,0
06-01-2024,01:30,0.9,230.4,3.91,315.0,270.0,225.0,90.0,winter,0
06-01-2024,01:45,0.8,227.6,3.52,280.0,240.0,200.0,80.0,winter,0
06-01-2024,02:00,0.92,231.2,3.96,321.0,275.0,229.0,92.0,winter,0
06-01-2024,02:15,0.86,231.6,3.71,301.0,258.0,215.0,86.0,winter,0
06-01-2024,02:30,0.81,228.8,3.53,283.0,242.0,202.0,81.0,winter,0
06-01-2024,02:45,1.06,228.6,4.62,370.0,317.0,264.0,106.0,winter,0
06-01-2024,03:00,0.79,233.3,3.38,276.0,237.0,197.0,79.0,winter,0
06-01-2024,03:15,0.81,227.5,3.54,282.0,242.0,202.0,81.0,winter,0
06-01-2024,03:30,0.67,232.2,2.88,234.0,201.0,167.0,67.0,winter,0
06-01-2024,03:45,2.47,228.8,3.09,866.0,743.0,619.0,248.0,winter,1
06-01-2024,04:00,0.91,228.7,3.96,317.0,272.0,226.0,90.0,winter,0
06-01-2024,04:15,0.89,229.8,3.89,313.0,268.0,224.0,89.0,winter,0
06-01-2024,04:30,0.95,228.7,4.15,332.0,285.0,237.0,95.0,winter,0
06-01-2024,04:45,0.91,229.3,3.97,318.0,273.0,228.0,91.0,winter,0
06-01-2024,05:00,0.93,232.5,3.98,324.0,278.0,231.0,92.0,winter,0
06-01-2024,05:15,0.8,231.0,3.46,280.0,240.0,200.0,80.0,winter,0
06-01-2024,05:30,0.66,230.5,2.85,230.0,197.0,164.0,66.0,winter,0
06-01-2024,05:45,0.91,230.7,3.93,317.0,272.0,226.0,91.0,winter,0
06-01-2024,06:00,2.07,230.5,8.98,724.0,621.0,517.0,207.0,winter,0
06-01-2024,06:15,1.99,231.6,8.59,696.0,597.0,497.0,199.0,winter,0
06-01-2024,06:30,2.08,229.9,9.03,727.0,623.0,519.0,208.0,winter,0
06-01-2024,06:45,2.09,227.4,9.18,731.0,626.0,522.0,209.0,winter,0
06-01-2024,07:00,2.3,230.3,9.98,805.0,690.0,575.0,230.0,winter,0
06-01-2024,07:15,1.92,233.2,8.23,672.0,576.0,480.0,192.0,winter,0
06-01-2024,07:30,2.3,230.7,9.99,806.0,691.0,576.0,230.0,winter,0
06-01-2024,07:45,1.71,226.2,7.57,599.0,514.0,428.0,171.0,winter,0
06-01-2024,08:00,1.46,233.0,6.28,512.0,439.0,366.0,146.0,winter,0
06-01-2024,08:15,1.98,230.1,8.62,694.0,595.0,496.0,198.0,winter,0
06-01-2024,08:30,2.73,225.9,12.09,955.0,819.0,682.0,273.0,winter,0
06-01-2024,08:45,2.16,230.5,9.38,757.0,649.0,540.0,216.0,winter,0
06-01-2024,09:00,1.52,234.1,6.49,532.0,456.0,380.0,152.0,winter,0
06-01-2024,09:15,1.4,230.0,6.08,489.0,419.0,350.0,140.0,winter,0
06-01-2024,09:30,1.43,226.6,6.3,500.0,428.0,357.0,143.0,winter,0
06-01-2024,09:45,1.38,226.8,6.09,484.0,415.0,346.0,138.0,winter,0
06-01-2024,10:00,1.6,225.0,7.1,559.0,479.0,399.0,160.0,winter,0
06-01-2024,10:15,5.09,227.9,5.98,1782.0,1527.0,1273.0,509.0,winter,1
06-01-2024,10:30,1.45,227.0,6.37,506.0,434.0,361.0,144.0,winter,0
06-01-2024,10:45,1.57,230.2,6.82,549.0,471.0,392.0,157.0,winter,0
06-01-2024,11:00,1.44,229.0,6.28,503.0,431.0,360.0,144.0,winter,0
06-01-2024,11:15,1.47,225.6,6.5,513.0,440.0,367.0,147.0,winter,0
06-01-2024,11:30,1.36,231.1,5.89,476.0,408.0,340.0,136.0,winter,0
06-01-2024,11:45,1.28,227.7,5.63,448.0,384.0,320.0,128.0,winter,0
06-01-2024,12:00,1.2,231.4,5.18,419.0,359.0,300.0,120.0,winter,0
06-01-2024,12:15,1.5,227.3,6.58,524.0,449.0,374.0,150.0,winter,0
06-01-2024,12:30,1.53,229.7,6.68,537.0,460.0,384.0,153.0,winter,0
06-01-2024,12:45,1.39,231.7,6.01,487.0,418.0,348.0,139.0,winter,0
06-01-2024,13:00,1.39,229.7,6.03,485.0,416.0,346.0,138.0,winter,0
06-01-2024,13:15,1.6,229.3,6.98,560.0,480.0,400.0,160.0,winter,0
06-01-2024,13:30,1.51,231.4,6.53,529.0,454.0,378.0,151.0,winter,0
06-01-2024,13:45,1.21,228.7,5.3,425.0,364.0,303.0,121.0,winter,0
06-01-2024,14:00,1.44,230.8,6.25,505.0,433.0,361.0,144.0,winter,0
06-01-2024,14:15,1.46,229.2,6.36,510.0,437.0,364.0,146.0,winter,0
06-01-2024,14:30,1.43,234.8,6.1,502.0,430.0,358.0,143.0,winter,0
06-01-2024,14:45,1.34,232.2,5.77,469.0,402.0,335.0,134.0,winter,0
06-01-2024,15:00,1.48,231.0,6.4,517.0,443.0,370.0,148.0,winter,0
06-01-2024,15:15,1.45,228.6,6.32,506.0,434.0,361.0,144.0,winter,0
06-01-2024,15:30,1.44,229.9,6.28,505.0,433.0,361.0,144.0,winter,0
06-01-2024,15:45,1.29,228.8,5.63,450.0,386.0,322.0,129.0,winter,0
06-01-2024,16:00,1.51,229.8,6.58,530.0,454.0,378.0,151.0,winter,0
06-01-2024,16:15,1.62,233.5,6.93,566.0,485.0,404.0,162.0,winter,0
06-01-2024,16:30,1.62,231.3,7.02,568.0,487.0,406.0,162.0,winter,0
06-01-2024,16:45,1.3,230.6,5.66,457.0,392.0,326.0,130.0,winter,0
06-01-2024,17:00,3.38,230.9,5.6,1183.0,1014.0,845.0,338.0,winter,1
06-01-2024,17:15,1.33,229.7,5.8,466.0,400.0,333.0,133.0,winter,0
06-01-2024,17:30,1.48,228.4,6.46,517.0,443.0,369.0,148.0,winter,0
06-01-2024,17:45,1.52,229.6,6.62,532.0,456.0,380.0,152.0,winter,0
06-01-2024,18:00,1.98,228.0,8.68,693.0,594.0,495.0,198.0,winter,0
06-01-2024,18:15,2.0,228.9,8.71,698.0,598.0,499.0,200.0,winter,0
06-01-2024,18:30,2.22,230.5,9.63,777.0,666.0,555.0,222.0,winter,0
06-01-2024,18:45,2.42,229.8,10.53,847.0,726.0,605.0,242.0,winter,0
06-01-2024,19:00,2.09,232.6,9.0,733.0,628.0,523.0,209.0,winter,0
06-01-2024,19:15,2.31,227.9,10.13,808.0,692.0,577.0,231.0,winter,0
06-01-2024,19:30,0.4,229.8,8.78,138.0,119.0,99.0,40.0,winter,1
06-01-2024,19:45,2.55,229.6,11.09,891.0,764.0,637.0,255.0,winter,0
06-01-2024,20:00,2.27,228.4,9.93,794.0,681.0,567.0,227.0,winter,0
06-01-2024,20:15,2.08,228.8,9.07,726.0,622.0,519.0,208.0,winter,0
06-01-2024,20:30,1.91,230.8,8.27,668.0,573.0,477.0,191.0,winter,0
06-01-2024,20:45,2.12,230.5,9.22,743.0,637.0,531.0,212.0,winter,0
06-01-2024,21:00,1.96,230.5,8.5,686.0,588.0,490.0,196.0,winter,0
06-01-2024,21:15,1.54,228.9,6.75,541.0,464.0,386.0,154.0,winter,0
06-01-2024,21:30,2.08,230.2,9.02,727.0,623.0,519.0,208.0,winter,0
06-01-2024,21:45,2.55,227.8,11.19,892.0,764.0,637.0,255.0,winter,0
06-01-2024,22:00,0.9,229.6,3.93,316.0,271.0,226.0,90.0,winter,0
06-01-2024,22:15,0.82,228.7,3.59,288.0,247.0,206.0,82.0,winter,0
06-01-2024,22:30,0.92,231.2,3.99,323.0,277.0,230.0,92.0,winter,0
06-01-2024,22:45,0.91,230.2,3.95,318.0,273.0,227.0,91.0,winter,0
06-01-2024,23:00,0.91,228.3,3.98,318.0,273.0,227.0,91.0,winter,0
06-01-2024,23:15,0.79,232.6,3.39,276.0,236.0,197.0,79.0,winter,0
06-01-2024,23:30,0.9,230.9,3.92,316.0,271.0,226.0,90.0,winter,0
06-01-2024,23:45,1.02,231.7,4.4,357.0,306.0,255.0,102.0,winter,0
07-01-2024,00:00,0.89,230.2,3.88,313.0,268.0,224.0,89.0,winter,0
07-01-2024,00:15,0.93,231.3,4.0,324.0,278.0,232.0,93.0,winter,0
07-01-2024,00:30,0.81,230.3,3.53,284.0,244.0,203.0,81.0,winter,0
07-01-2024,00:45,0.92,230.4,3.99,322.0,276.0,230.0,92.0,winter,0
07-01-2024,01:00,0.78,230.8,3.36,271.0,232.0,194.0,78.0,winter,0
07-01-2024,01:15,0.89,232.4,3.83,312.0,267.0,222.0,89.0,winter,0
07-01-2024,01:30,0.88,231.1,3.8,307.0,263.0,220.0,88.0,winter,0
07-01-2024,01:45,0.87,227.7,3.82,304.0,261.0,217.0,87.0,winter,0
07-01-2024,02:00,0.78,230.5,3.36,271.0,232.0,194.0,78.0,winter,0
07-01-2024,02:15,0.88,230.9,3.79,307.0,263.0,219.0,88.0,winter,0
07-01-2024,02:30,0.8,232.9,3.43,279.0,239.0,200.0,80.0,winter,0
07-01-2024,02:45,0.97,228.0,4.26,340.0,291.0,243.0,97.0,winter,0
07-01-2024,03:00,0.84,231.5,3.64,295.0,253.0,210.0,84.0,winter,0
07-01-2024,03:15,0.17,232.5,3.23,61.0,52.0,44.0,17.0,winter,1
07-01-2024,03:30,0.87,230.5,3.77,304.0,261.0,217.0,87.0,winter,0
07-01-2024,03:45,2.16,232.1,3.47,755.0,647.0,539.0,216.0,winter,1
07-01-2024,04:00,0.9,229.4,3.94,316.0,271.0,226.0,90.0,winter,0
07-01-2024,04:15,0.88,229.7,3.85,309.0,265.0,221.0,88.0,winter,0
07-01-2024,04:30,0.85,230.1,3.68,296.0,254.0,212.0,85.0,winter,0
07-01-2024,04:45,0.73,230.1,3.18,256.0,220.0,183.0,73.0,winter,0
07-01-2024,05:00,1.01,230.1,4.38,352.0,302.0,252.0,101.0,winter,0
07-01-2024,05:15,0.8,227.8,3.49,278.0,238.0,199.0,80.0,winter,0
07-01-2024,05:30,0.87,229.4,3.79,304.0,261.0,218.0,87.0,winter,0
07-01-2024,05:45,1.0,230.3,4.32,349.0,299.0,249.0,100.0,winter,0
07-01-2024,06:00,2.25,232.5,9.66,786.0,674.0,562.0,225.0,winter,0
07-01-2024,06:15,2.5,232.1,10.78,876.0,751.0,626.0,250.0,winter,0
07-01-2024,06:30,2.17,231.1,9.39,760.0,651.0,542.0,217.0,winter,0
07-01-2024,06:45,2.0,230.0,8.71,701.0,601.0,501.0,200.0,winter,0
07-01-2024,07:00,2.06,230.4,8.93,720.0,617.0,514.0,206.0,winter,0
07-01-2024,07:15,1.7,229.2,7.42,595.0,510.0,425.0,170.0,winter,0
07-01-2024,07:30,2.21,232.2,9.51,773.0,663.0,552.0,221.0,winter,0
07-01-2024,07:45,1.7,231.6,7.34,595.0,510.0,425.0,170.0,winter,0
07-01-2024,08:00,7.38,228.1,9.12,2583.0,2214.0,1845.0,738.0,winter,1
07-01-2024,08:15,2.26,230.1,9.83,792.0,679.0,566.0,226.0,winter,0
07-01-2024,08:30,1.75,230.1,7.6,612.0,524.0,437.0,175.0,winter,0
07-01-2024,08:45,2.15,228.2,9.41,752.0,644.0,537.0,215.0,winter,0
07-01-2024,09:00,1.29,231.1,5.57,450.0,386.0,322.0,129.0,winter,0
07-01-2024,09:15,1.4,234.9,5.94,488.0,418.0,349.0,140.0,winter,0
07-01-2024,09:30,1.33,229.6,5.77,464.0,398.0,332.0,133.0,winter,0
07-01-2024,09:45,1.6,232.9,6.87,560.0,480.0,400.0,160.0,winter,0
07-01-2024,10:00,1.53,230.5,6.62,534.0,458.0,382.0,153.0,winter,0
07-01-2024,10:15,0.94,225.4,4.18,330.0,283.0,236.0,94.0,winter,0
07-01-2024,10:30,1.64,226.4,7.25,574.0,492.0,410.0,164.0,winter,0
07-01-2024,10:45,1.46,229.7,6.35,511.0,438.0,365.0,146.0,winter,0
07-01-2024,11:00,1.4,230.7,6.08,491.0,421.0,351.0,140.0,winter,0
07-01-2024,11:15,1.6,227.4,7.03,560.0,480.0,400.0,160.0,winter,0
07-01-2024,11:30,1.16,232.3,4.99,406.0,348.0,290.0,116.0,winter,0
07-01-2024,11:45,1.36,232.0,5.87,477.0,409.0,340.0,136.0,winter,0
07-01-2024,12:00,1.38,230.9,5.96,481.0,412.0,344.0,138.0,winter,0
07-01-2024,12:15,1.39,232.4,5.99,488.0,418.0,348.0,139.0,winter,0
07-01-2024,12:30,1.18,229.9,5.14,414.0,355.0,296.0,118.0,winter,0
07-01-2024,12:45,1.38,230.8,5.98,483.0,414.0,345.0,138.0,winter,0
07-01-2024,13:00,1.59,228.9,6.96,558.0,478.0,398.0,159.0,winter,0
